ticker,year,month,industry,assets,current_assets,non_current_assets,cash,trade_receivables,inventories,ppe,intangibles,goodwill,liabilities,current_liabilities,non_current_liabilities,debt_short_term,debt_long_term,borrowings,trade_payables,equity,equity_parent,minority_interest,issued_capital,retained_earnings,revenue,cost_of_sales,gross_profit,distribution_costs,administrative_expense,other_income,other_expense,employee_benefits,operating_income,ebit,finance_income,finance_costs,profit_before_tax,income_tax,net_income,net_income_parent,cfo,depreciation_amortization,capex,investing_cf,dividends_paid,proceeds_from_borrowings,repayment_of_borrowings,financing_cf,net_change_cash,deposits_from_customers,loans_to_customers,eps_basic,eps_diluted,shares_outstanding
AGUAS-A.SN,2018,12,non_financial,1906052099.0,168513972.0,1737538127.0,39980474.0,116821062.0,3636388.0,1440093131.0,261097436.0,36233012.0,1219060702.0,242318524.0,976742178.0,,,,136872967.0,686991397.0,638620655.0,48370742.0,155567354.0,324954813.0,530404680.0,11240422.0,,,,-1124474.0,122358326.0,59153387.0,233071676.0,185824777.0,5856180.0,29996785.0,185824777.0,46506422.0,139318355.0,136056517.0,245501004.0,75467585.0,-137239472.0,-135451049.0,143316076.0,164763934.0,-110230806.0,-88877821.0,21172134.0,,,22.2352,,6118965160.0
AGUAS-A.SN,2019,12,non_financial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AGUAS-A.SN,2020,12,non_financial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AGUAS-A.SN,2021,12,non_financial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AGUAS-A.SN,2022,12,non_financial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AGUAS-A.SN,2023,12,non_financial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AGUAS-A.SN,2024,12,non_financial,3018159335.0,288702263.0,2729457072.0,108758431.0,132404464.0,10476577.0,2044544144.0,653126982.0,33823049.0,1726043867.0,351513489.0,1374530378.0,,,,184642753.0,1292115468.0,1292066950.0,48518.0,155567354.0,407021368.0,662701294.0,,,,,526770.0,164836148.0,83142518.0,250689914.0,158648372.0,10052956.0,49334397.0,158648372.0,34306718.0,124341654.0,124339646.0,282203771.0,82220591.0,-178039754.0,-176341951.0,90100417.0,143397310.0,-157958642.0,-106260070.0,-398250.0,,,20.32,,6118965160.0
AGUAS-A.SN,2025,12,non_financial,3160940487.0,349120706.0,2811819781.0,172167574.0,144759452.0,11976524.0,2147151038.0,633426313.0,33823049.0,1837956795.0,279876332.0,1558080463.0,,,,177173623.0,1322983692.0,1322935141.0,48551.0,155567354.0,456777421.0,712787064.0,,,,,-1493798.0,178041349.0,88030104.0,270051183.0,177385719.0,14379758.0,55425087.0,177385719.0,37574772.0,139810947.0,139808491.0,380670130.0,88302561.0,-198149404.0,-193854591.0,127975468.0,169765951.0,-115008043.0,-123406396.0,63409143.0,,,22.848,,6118965160.0
ANDINA-A.SN,2010,12,non_financial,695205704000.0,257620735000.0,437584969000.0,96219208000.0,97254597000.0,49939194000.0,291482180000.0,1365595000.0,57770335000.0,300341108000.0,167552311000.0,132788797000.0,,,,105282335000.0,394864596000.0,394856266000.0,8330000.0,230892178000.0,180110975000.0,888713882000.0,504515568000.0,384198314000.0,83141545000.0,151823184000.0,1117879000.0,7775824000.0,,103600064000.0,139940304000.0,3376138000.0,7401831000.0,139940304000.0,36340240000.0,103600064000.0,103597372000.0,125847709000.0,,-95461555000.0,-82201838000.0,66524747000.0,30023277000.0,-23328736000.0,-62547739000.0,-16225801000.0,,,136.26,,
ANDINA-A.SN,2011,12,non_financial,750019570000.0,235532219000.0,514487351000.0,31297922000.0,107443039000.0,57486658000.0,350064467000.0,1138857000.0,57552178000.0,328040650000.0,196643904000.0,131396746000.0,,,,127940772000.0,421978920000.0,421969905000.0,9015000.0,230892178000.0,208102068000.0,982864417000.0,578581184000.0,404283233000.0,98807574000.0,163051423000.0,2909445000.0,11915003000.0,,97027424000.0,131712085000.0,3182434000.0,7235176000.0,131712085000.0,34684661000.0,97027424000.0,97024405000.0,138950496000.0,,-126930944000.0,-89621198000.0,70905803000.0,118456093000.0,-0.0,-67159385000.0,-16965158000.0,,,255.23,0.0,
ANDINA-A.SN,2012,12,non_financial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ANDINA-A.SN,2013,12,non_financial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ANDINA-A.SN,2014,12,non_financial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ANDINA-A.SN,2015,12,non_financial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ANDINA-A.SN,2016,12,non_financial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ANDINA-A.SN,2017,12,non_financial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ANDINA-A.SN,2018,12,non_financial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ANDINA-A.SN,2019,12,non_financial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ANDINA-A.SN,2020,12,non_financial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ANDINA-A.SN,2021,12,non_financial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ANDINA-A.SN,2022,12,non_financial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ANDINA-A.SN,2023,12,non_financial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ANDINA-A.SN,2024,12,non_financial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ANDINA-A.SN,2025,12,non_financial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ANTARCHILE.SN,2012,12,non_financial,22621974000.0,6214413000.0,16407561000.0,1232771000.0,1984470000.0,1572897000.0,9014572000.0,1144321000.0,192889000.0,11502526000.0,3474661000.0,8027865000.0,1328119000.0,5743555000.0,7071674000.0,1691682000.0,11119448000.0,6442376000.0,4677072000.0,1391235000.0,5295156000.0,22769955000.0,20212063000.0,2557892000.0,812838000.0,1091769000.0,426862000.0,140971000.0,,935993000.0,669387000.0,46351000.0,386641000.0,669387000.0,248861000.0,423304000.0,232511000.0,1162418000.0,538412000.0,-848722000.0,-1759311000.0,400897000.0,3319597000.0,-2300781000.0,527533000.0,-32756000.0,,,0.5095,0.5095,456376483.0
ANTARCHILE.SN,2013,12,non_financial,22941432000.0,6013719000.0,16927713000.0,1629114000.0,1843050000.0,1595168000.0,10088448000.0,1211650000.0,209960000.0,11849892000.0,3542979000.0,8306913000.0,7331552000.0,,7331552000.0,1789601000.0,11091540000.0,6473173000.0,4618367000.0,1391235000.0,5555802000.0,24345967000.0,21142862000.0,3203105000.0,910589000.0,1182752000.0,435625000.0,266357000.0,,1275563000.0,1053522000.0,51608000.0,369100000.0,1053522000.0,257065000.0,822389000.0,458621000.0,1611402000.0,563794000.0,-956371000.0,-800343000.0,259313000.0,2109952000.0,-2217161000.0,-426594000.0,303973000.0,,,1.0049,1.0049,456376483.0
ANTARCHILE.SN,2014,12,non_financial,22523746.0,6234338.0,16289408.0,2135000.0,1670936.0,1447407.0,9824463.0,1008820.0,201535.0,11865893.0,3112988.0,8752905.0,,,,1440247.0,10657853.0,6293452.0,4364401.0,1391235.0,5652784.0,23846467.0,20657476.0,3188991.0,1016842.0,1063425.0,387475.0,193330.0,,1494306.0,1210313.0,60704.0,355427.0,1210313.0,321279.0,889034.0,509192.0,1425564.0,928670.0,-731517.0,-602645.0,337678.0,2003199.0,-1839883.0,-202505.0,506398.0,,,1.115728,1.115728,456376483.0
ANTARCHILE.SN,2015,12,non_financial,20472733.0,5219767.0,15252966.0,1668542.0,1352215.0,1364733.0,9276500.0,803673.0,167725.0,10346045.0,2024844.0,8321201.0,,,,1279732.0,10126688.0,6006790.0,4119898.0,1391235.0,5840897.0,18160142.0,15097992.0,3062150.0,927545.0,1057968.0,285219.0,131265.0,,1226549.0,748286.0,87117.0,356317.0,748286.0,185395.0,562891.0,316862.0,1526556.0,603402.0,-604096.0,-823034.0,334566.0,638199.0,-1316278.0,-1053672.0,-466982.0,,,0.6942996,0.6942996,456376483.0
ANTARCHILE.SN,2016,12,non_financial,21919134.0,5010429.0,16908705.0,1331916.0,1358384.0,1375043.0,10117710.0,1221765.0,410587.0,11232099.0,2729051.0,8503048.0,,,,1420956.0,10687035.0,6293999.0,4393036.0,1391235.0,6019394.0,16699311.0,13936759.0,2762552.0,1196570.0,784500.0,278873.0,115213.0,,937128.0,747724.0,76716.0,366101.0,747724.0,156226.0,591498.0,325771.0,1520481.0,610569.0,-636009.0,-1877722.0,240331.0,1158900.0,-864566.0,-31809.0,-336066.0,,,0.7138207,0.0,456376483.0
ANTARCHILE.SN,2017,12,non_financial,22727714.0,5484728.0,17242986.0,1456409.0,1730811.0,1503467.0,10490870.0,1220662.0,395378.0,11544248.0,3269637.0,8274611.0,,,,1748566.0,11183466.0,6627988.0,4555478.0,1391235.0,6220745.0,20353315.0,16907433.0,3445882.0,1246840.0,995272.0,144651.0,368702.0,,968210.0,751337.0,63134.0,407528.0,751337.0,78097.0,673240.0,399050.0,1602319.0,675041.0,-831445.0,-960732.0,276800.0,1872355.0,-2074393.0,-556581.0,124488.0,,,0.8743877,0.8743877,456376483.0
ANTARCHILE.SN,2018,12,non_financial,24026380.0,6458685.0,17567695.0,1744842.0,1970935.0,1742757.0,10553256.0,1480278.0,432729.0,12600870.0,3582705.0,9018165.0,,,,1744925.0,11425510.0,6778452.0,4647058.0,1391235.0,6598044.0,23970069.0,19804796.0,4165273.0,1344531.0,1071143.0,188258.0,147845.0,,1801646.0,1516606.0,76863.0,382864.0,1516606.0,375284.0,1141322.0,671490.0,1734337.0,693531.0,-1059982.0,-1920070.0,383244.0,3234122.0,-2191461.0,522214.0,288438.0,,,1.471351,0.0,456376483.0
ANTARCHILE.SN,2019,12,non_financial,25526616.0,7078065.0,18448551.0,2252868.0,1675956.0,1823893.0,11486389.0,1391498.0,413693.0,14174508.0,3151190.0,11023318.0,,,,1794325.0,11352108.0,6697492.0,4654616.0,1391235.0,6661369.0,23716405.0,20452761.0,3263644.0,1353340.0,1066887.0,302355.0,297898.0,,868667.0,371594.0,97072.0,444677.0,371594.0,121919.0,249675.0,126911.0,1481450.0,846643.0,-1374204.0,-1598824.0,427969.0,2799757.0,-1472016.0,667656.0,508026.0,,,0.278084,0.0,456376483.0
ANTARCHILE.SN,2020,12,non_financial,25556906.0,6839150.0,18717756.0,2186145.0,1550635.0,1608652.0,11453989.0,1327231.0,399159.0,14280885.0,2938684.0,11342201.0,,,,1648241.0,11276021.0,6679426.0,4596595.0,1391235.0,6757635.0,18059214.0,15237934.0,2821280.0,1229083.0,955181.0,322347.0,232126.0,,723123.0,306408.0,71685.0,418703.0,306408.0,86947.0,219461.0,128926.0,1902786.0,857957.0,-1764537.0,-2132094.0,29139.0,1693229.0,-1402392.0,141406.0,-66723.0,,,0.2824992,,456376483.0
ANTARCHILE.SN,2021,12,non_financial,25867334.0,7237012.0,18630322.0,1732772.0,2107479.0,1953649.0,11857490.0,1082006.0,389719.0,14325204.0,3408636.0,10916568.0,,,,1901404.0,11542130.0,6802314.0,4739816.0,1391235.0,7258439.0,24786614.0,20090908.0,4695706.0,1288334.0,1121367.0,165842.0,245660.0,,2504635.0,2505437.0,174307.0,364991.0,2505437.0,549212.0,1956225.0,1192241.0,1853499.0,809792.0,-1661864.0,-1454464.0,645072.0,677124.0,-1229130.0,-699771.0,-453373.0,,,2.612407,,456376483.0
ANTARCHILE.SN,2022,12,non_financial,28592348.0,8779053.0,19813295.0,1401469.0,2718627.0,2698644.0,12688849.0,1236493.0,575025.0,16001130.0,5408162.0,10592968.0,,,,2188471.0,12591218.0,7472944.0,5118274.0,1391235.0,7776162.0,30765182.0,25600600.0,5164582.0,1592538.0,1219944.0,215828.0,441643.0,,2132607.0,1959174.0,123336.0,397870.0,1959174.0,408188.0,1550986.0,924708.0,1383860.0,832562.0,-1713120.0,-2344087.0,424064.0,1916185.0,-1089686.0,676891.0,-331303.0,,,2.026196,,456376483.0
ANTARCHILE.SN,2023,12,non_financial,29083961.0,8916125.0,20167836.0,1594256.0,2672821.0,2510714.0,12750126.0,1027722.0,423826.0,15944327.0,4852269.0,11092058.0,,,,1959446.0,13139634.0,7802397.0,5337237.0,1390610.0,7887417.0,29179313.0,25435346.0,3743967.0,1535199.0,1323769.0,604958.0,567218.0,,910948.0,470930.0,225480.0,680311.0,470930.0,147805.0,414242.0,234413.0,1405532.0,914433.0,-1310398.0,-1127691.0,116222.0,3271307.0,-3081432.0,15770.0,192787.0,,,0.513871,,456171369.0
ANTARCHILE.SN,2024,12,non_financial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ANTARCHILE.SN,2025,12,non_financial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BESALCO.SN,2012,12,non_financial,446708774000.0,224537799000.0,222170975000.0,16609847000.0,105570591000.0,68202721000.0,122946154000.0,17907009000.0,1581546000.0,261224591000.0,150657483000.0,110567108000.0,45958514000.0,84307259000.0,130265773000.0,58761592000.0,185484183000.0,169548174000.0,15936009000.0,58073013000.0,99671367000.0,385879144000.0,341846868000.0,44032276000.0,,17485817000.0,416669000.0,,,26963128000.0,27736507000.0,1381996000.0,5693018000.0,27736507000.0,4666743000.0,32246081000.0,25616574000.0,2513625000.0,22961342000.0,-21799747000.0,-11561431000.0,13012131000.0,129381725000.0,-96510441000.0,1442730000.0,-7605076000.0,,,0.045,,572111164.0
BESALCO.SN,2013,12,non_financial,526223178000.0,264089537000.0,262133641000.0,16509978000.0,140656156000.0,77158674000.0,158199416000.0,28669442000.0,1581546000.0,334972376000.0,200889567000.0,134082809000.0,95998978000.0,122146403000.0,218145381000.0,65448307000.0,191250802000.0,176896012000.0,14354790000.0,59047773000.0,105283676000.0,392300947000.0,364223771000.0,28077176000.0,,18411901000.0,197736000.0,,,9863011000.0,8262333000.0,1107175000.0,5497103000.0,8262333000.0,-172318000.0,14396261000.0,12567463000.0,-45545587000.0,21049546000.0,-35293131000.0,-12595898000.0,16915640000.0,234734388000.0,-141270350000.0,58041616000.0,-99869000.0,,,0.022,,576172664.0
BESALCO.SN,2014,12,non_financial,630825014.0,416449564.0,214375450.0,37411602.0,130042744.0,111262095.0,93000444.0,32166696.0,1581546.0,461529526.0,324869589.0,136659937.0,124429114.0,117126446.0,241555560.0,57254178.0,169295488.0,160770266.0,8525222.0,59047773.0,93403971.0,316735319.0,301574740.0,15160579.0,,16480346.0,-2782684.0,,,-4102451.0,-16581450.0,457164.0,7643075.0,-16581450.0,-4807933.0,-9579532.0,-11848800.0,-17794319.0,19193828.0,-22874435.0,-3825806.0,6357283.0,261843577.0,-187809065.0,42521749.0,20901624.0,,,-0.02,,576172664.0
BESALCO.SN,2015,12,non_financial,648077641.0,327500420.0,320577221.0,39316292.0,130447029.0,128531492.0,183279638.0,32942288.0,1581546.0,460098612.0,267944149.0,192154463.0,133473226.0,164621450.0,298094676.0,60872120.0,187979029.0,177958492.0,10020537.0,59047773.0,104949605.0,390710311.0,340941723.0,49768588.0,,17746741.0,2708958.0,,,34730805.0,24463933.0,1195181.0,10540340.0,24463933.0,5178803.0,19285130.0,15329723.0,28768504.0,21119063.0,-8444395.0,-3800810.0,5863053.0,184790840.0,-172259592.0,-23064772.0,1904690.0,,,0.0266,,576172664.0
BESALCO.SN,2016,12,non_financial,620863998.0,308994291.0,311869707.0,18115961.0,150661490.0,114939459.0,167469976.0,33681624.0,1581546.0,428352003.0,242528644.0,185823359.0,125587356.0,149744911.0,275332267.0,70204563.0,192511995.0,183137459.0,9374536.0,59047773.0,111749741.0,396550784.0,350691388.0,45859396.0,,16140102.0,4577659.0,,,34296953.0,21497224.0,2493587.0,11856884.0,21497224.0,6870298.0,14626926.0,11375636.0,17135877.0,20086075.0,-7522019.0,911204.0,7730018.0,96987991.0,-106347784.0,-39234784.0,-21200331.0,,,0.0197,,576172664.0
BESALCO.SN,2017,12,non_financial,620158974.0,326755399.0,293403575.0,38582585.0,161496465.0,101088298.0,142474127.0,32168990.0,1581546.0,420819972.0,242664760.0,178155212.0,94381994.0,145807551.0,240189545.0,75748885.0,199339002.0,187213482.0,12125520.0,59047773.0,117419038.0,419080389.0,377543133.0,41537256.0,,19241765.0,7070143.0,,,29365634.0,20776850.0,1339546.0,10984184.0,20776850.0,5858050.0,14918800.0,9808554.0,13697941.0,20298709.0,-8604547.0,10371929.0,6394853.0,174188131.0,-148596584.0,-3531624.0,20466624.0,,,0.017,,576172664.0
BESALCO.SN,2018,12,non_financial,698389039.0,344726595.0,353662444.0,41389160.0,149336159.0,115024144.0,197108370.0,31749976.0,2437826.0,502685764.0,242682456.0,260003308.0,92866280.0,223804397.0,316670677.0,92588632.0,195703275.0,184344529.0,11358746.0,59047773.0,111252106.0,451697466.0,404530998.0,47166468.0,,17994506.0,5670939.0,,,34842901.0,26850643.0,3287319.0,11535571.0,26850643.0,8857653.0,17992990.0,14413092.0,-62068012.0,23531081.0,-16107171.0,-15927002.0,8285591.0,253544678.0,-151817876.0,80801589.0,2806575.0,,,0.025,,576172664.0
BESALCO.SN,2019,12,non_financial,776619811.0,388093708.0,388526103.0,69884598.0,119139458.0,152919188.0,230655166.0,31342458.0,2437826.0,577199364.0,269545307.0,307654057.0,91946764.0,255136956.0,347083720.0,92902338.0,199420447.0,190822009.0,8598438.0,59047773.0,119158250.0,419479603.0,368283556.0,51196047.0,,19388748.0,3131489.0,,,34938788.0,22318692.0,508685.0,12667561.0,22318692.0,8105380.0,14213312.0,14120203.0,16490614.0,30101581.0,-16703967.0,-11366322.0,11362206.0,124758259.0,-78769735.0,23371146.0,28495438.0,,,0.0245,0.245,576172664.0
BESALCO.SN,2020,12,non_financial,787860791.0,406386502.0,381474289.0,73096064.0,127819122.0,153223647.0,226702107.0,35198114.0,2446867.0,586966925.0,295586904.0,291380021.0,84712146.0,244382567.0,329094713.0,87542073.0,200893866.0,193801143.0,7092723.0,59047773.0,126907733.0,404336048.0,352932325.0,51403723.0,,15041750.0,1587803.0,,,37949776.0,21986052.0,1789479.0,11127910.0,21986052.0,9394987.0,12591065.0,14073316.0,37476901.0,29722443.0,-19974930.0,-9794167.0,4679699.0,91934294.0,-85299210.0,-24471268.0,3211466.0,,,0.0244,0.0244,576172664.0
BESALCO.SN,2021,12,non_financial,925440555.0,507352148.0,418088407.0,69994490.0,203881304.0,171087118.0,267116024.0,32290169.0,2792703.0,702093294.0,420190151.0,281903143.0,,,,141344775.0,223347261.0,215813670.0,7533591.0,59047773.0,137829343.0,607241047.0,546951507.0,60289540.0,,22552631.0,5529858.0,,,43266767.0,28553605.0,1219801.0,11540175.0,28553605.0,8888414.0,19665191.0,18562163.0,57325371.0,33393826.0,-13971737.0,1351444.0,10000613.0,65491350.0,-79290168.0,-61778389.0,-3101574.0,,,0.0322,0.0322,576172664.0
BESALCO.SN,2022,12,non_financial,1030235577.0,584214539.0,446021038.0,98460636.0,256129247.0,163021621.0,289902445.0,24661532.0,1919573.0,765307228.0,479492976.0,285814252.0,,,,129206236.0,264928349.0,253638638.0,11289711.0,59047773.0,163115714.0,784841425.0,663845013.0,120996412.0,,30318092.0,-862289.0,,,89816031.0,67156508.0,2648629.0,20248171.0,67156508.0,20982389.0,46174119.0,40514732.0,86963097.0,37328537.0,-35985696.0,14339146.0,10811025.0,115067569.0,-135776882.0,-72836097.0,28466146.0,,,0.0703,0.0703,576172664.0
BESALCO.SN,2023,12,non_financial,1081776732.0,626565709.0,455211023.0,85543277.0,262438675.0,189280576.0,303572115.0,24545094.0,3657568.0,786064929.0,501017698.0,285047231.0,,,,191482092.0,295711803.0,283002977.0,12708826.0,59047773.0,194008801.0,860743975.0,738677890.0,122066085.0,,32711973.0,9180453.0,,,98534565.0,75314612.0,4867235.0,30227814.0,75314612.0,25944876.0,49369736.0,44137014.0,76928706.0,47393992.0,-51694205.0,5727151.0,17674776.0,93681683.0,-116682964.0,-95573216.0,-12917359.0,,,0.0766,0.0766,576172664.0
BESALCO.SN,2024,12,non_financial,1252360777.0,726258747.0,526102030.0,54950457.0,311673221.0,248167359.0,337801299.0,25256884.0,7957148.0,911375588.0,574034672.0,337340916.0,,,,203357276.0,340985189.0,327628422.0,13356767.0,59047773.0,223891977.0,1023897920.0,886944398.0,136953522.0,,43695468.0,15421808.0,,,108679862.0,70051464.0,3532343.0,29541872.0,70051464.0,21439550.0,48611914.0,45175088.0,45569056.0,50121822.0,-57595713.0,-7976642.0,22849630.0,188515883.0,-144339449.0,-68185234.0,-30592820.0,,,0.07841,0.7841,576172664.0
BESALCO.SN,2025,12,non_financial,1436351541.0,858623235.0,577728306.0,127645716.0,318775669.0,285096551.0,358345395.0,21877452.0,6667128.0,1050113182.0,619308753.0,430804429.0,,,,233027753.0,386238359.0,367955477.0,18282882.0,59047773.0,263515524.0,1097141506.0,959797297.0,137344209.0,,43634194.0,12779241.0,,,106489256.0,91258994.0,3505446.0,31469266.0,91258994.0,19732125.0,71526869.0,61114324.0,126849739.0,60913208.0,-73424827.0,10104195.0,23900231.0,173937489.0,-126509075.0,-64258675.0,72695259.0,,,0.1061,0.1061,576172664.0
BICE.SN,2011,12,financial,5609569210000.0,3560592853000.0,2048976357000.0,303362606000.0,1124847861000.0,,27268820000.0,3255683000.0,22285998000.0,5096428953000.0,2914026343000.0,2182402610000.0,,,,2240787654000.0,513140257000.0,512792539000.0,347718000.0,221464005000.0,296285416000.0,521802413000.0,356314660000.0,165487753000.0,,93522880000.0,,,,57592890000.0,67352789000.0,,,67352789000.0,9759899000.0,57592890000.0,57529553000.0,76955330000.0,,-16007535000.0,-3596858000.0,17971928000.0,43651155000.0,-11084113000.0,14879020000.0,88193114000.0,,,676.1,676.1,
BICE.SN,2012,12,financial,6020053367.0,3759331103.0,2260722264.0,222536141.0,1413985614.0,,29775031.0,26674008.0,23517944.0,5441186159.0,3071783850.0,2369402309.0,,,,2488939027.0,578867208.0,578662329.0,204879.0,221464005.0,355131295.0,623710644.0,434278725.0,189431919.0,,101247487.0,,38081375.0,57865458.0,88184432.0,89890622.0,,,89890622.0,10105692.0,79784930.0,79726963.0,-56853820.0,5300654.0,-5261487.0,-26688430.0,22281139.0,85654902.0,-60657978.0,2715785.0,-80826465.0,,,937.0,937.0,85087030.0
BICE.SN,2013,12,financial,6637306789.0,4132896782.0,2504410007.0,491303524.0,1601656766.0,,30404759.0,24276005.0,21943352.0,6006193709.0,3404735009.0,2601458700.0,,,,2783530505.0,631113080.0,628632953.0,2480127.0,221464005.0,404826455.0,678702313.0,485763028.0,192939285.0,,106196789.0,,42265452.0,58374698.0,86742496.0,86750662.0,,,86750662.0,15337205.0,71413457.0,71765350.0,317562064.0,5556639.0,-2867485.0,-14400610.0,22643062.0,93424844.0,-105175853.0,-34394071.0,268767383.0,,,843.4,843.4,85087030.0
BICE.SN,2014,12,financial,7748727710.0,4863567868.0,2885159842.0,841586740.0,1862402177.0,,34071319.0,24686817.0,21943352.0,7049852272.0,3886676950.0,3163175322.0,,,,3288493019.0,698875438.0,693767551.0,5107887.0,221464005.0,474858274.0,927974629.0,708854264.0,219120365.0,,120696999.0,,48282051.0,68211186.0,98423366.0,98605817.0,,,98605817.0,10716881.0,87888936.0,88527892.0,415966851.0,4203762.0,-5742245.0,-64120636.0,22126971.0,147654579.0,-127090607.0,-1562999.0,350283216.0,,,1040.4,1040.4,85087030.0
BICE.SN,2015,12,financial,8523371181.0,5342530718.0,3180840463.0,801803791.0,1957093026.0,,38254414.0,28308201.0,21943352.0,7762078654.0,4189329721.0,3572748933.0,,,,3485563305.0,761292527.0,754502272.0,6790255.0,221464005.0,535054606.0,971277075.0,737485480.0,233791595.0,,137075319.0,,50575751.0,81493129.0,96716276.0,98716029.0,,,98716029.0,11532923.0,87183106.0,87015085.0,67016197.0,5006439.0,-7087304.0,-108470713.0,26286366.0,146851404.0,-116677287.0,3887751.0,-37566765.0,,,1022.7,1022.7,85087030.0
BICE.SN,2016,12,financial,9047729757.0,5572637400.0,3475092357.0,328812802.0,2051600348.0,,35066853.0,27543391.0,21943352.0,8227188827.0,4431043251.0,3796145576.0,,,,3917167325.0,820540930.0,811555582.0,8985348.0,221464005.0,595798221.0,964591149.0,721856111.0,242735038.0,,138883289.0,,52545640.0,80723918.0,103851749.0,105381867.0,,,105381867.0,17670840.0,87711027.0,87225918.0,-398263842.0,5613731.0,-3912696.0,-5297019.0,26834715.0,58764185.0,,-68796876.0,-472995395.0,,,1025.1,1025.1,85087030.0
BICE.SN,2017,12,financial,10058880641.0,6134873504.0,3924007137.0,356088997.0,2208821009.0,,35182181.0,29734066.0,21943352.0,9164021784.0,4937441077.0,4226580707.0,,,,4239051714.0,894858857.0,882460545.0,12398312.0,221464005.0,680676503.0,895384589.0,607080939.0,288303650.0,,145854076.0,,52070646.0,87817392.0,142449574.0,145789412.0,,,145789412.0,27489307.0,118300105.0,117438781.0,100183656.0,5966038.0,-3172532.0,-30832809.0,26482487.0,43048800.0,,-41036027.0,27276195.0,,,1380.2,1380.2,85087030.0
BICE.SN,2018,12,financial,11035555465.0,6731528171.0,4304027294.0,421825641.0,2658964745.0,,36118956.0,29341533.0,21943352.0,10093522748.0,5636614392.0,4456908356.0,,,,4652237372.0,942032717.0,928066819.0,13965898.0,221464005.0,735454640.0,963908838.0,703474495.0,260434343.0,,154100238.0,,51208342.0,96089353.0,106334105.0,106849524.0,,,106849524.0,21067261.0,85782263.0,84618970.0,162329261.0,6802543.0,-4109058.0,-61692453.0,32566465.0,1407662.0,,-36751787.0,65736644.0,,,994.5,994.5,85087030.0
BICE.SN,2019,12,financial,13696729949.0,8787502795.0,4909227154.0,730985440.0,3074447872.0,,54645349.0,28146757.0,21943352.0,12680823611.0,6594308730.0,6086514881.0,,,,5583422002.0,1015906338.0,999361730.0,16544608.0,221464005.0,815993333.0,1172020722.0,865000475.0,307020247.0,,166685979.0,,55449228.0,100431623.0,140334268.0,143711531.0,,,143711531.0,33933004.0,109778527.0,108181677.0,440781918.0,10805128.0,-5771788.0,-254823023.0,29776274.0,480842774.0,,122044078.0,309159799.0,,,0.1271,0.1271,85087030.0
BICE.SN,2020,12,financial,14270831373.0,8861702255.0,5409129118.0,1304481857.0,2683213604.0,,38315613.0,30228495.0,21943352.0,13188569544.0,6004328145.0,7184241399.0,,,,5220718467.0,1082261829.0,1063465037.0,18796792.0,221464005.0,888747825.0,1053634145.0,745551375.0,308082770.0,,179386362.0,,57966153.0,108948736.0,128696408.0,130460435.0,,,130460435.0,26256555.0,104203880.0,102124834.0,684445220.0,12471473.0,-3288891.0,-58622652.0,27506932.0,157684440.0,,-51447258.0,573496417.0,,,1200.2,1200.2,85087030.0
